ru_15,"Адский клык","Заклинание земли создает под ногами у врагов шипы, которые наносят урон.\nТребование для изучения:\nДворянин:ур. 20\nМаг:ур. 8\nЭльф:ур. 16."
ru_16,Молния,"Наносит молнией урон врагам по прямой линии перед вами.\nТребование для изучения:\nМаг:ур. 12\nЭльф:ур. 24."
ru_17,"Испугать нежить","Может убить нежить на месте, но есть 5% шанс разъярить ее.\nТребование для изучения:\nМаг:ур. 12\nЭльф:ур. 24."
ru_18,Лечение,"Восстанавливает ОЗ у цели. Также может наносить урон нежити.\nТребование для изучения:\nМаг:ур. 12\nЭльф:ур. 24."
ru_19,"Проклятье: слепота","Заслоняет врагам зрение магией. Может временно ослепить цель. При использовании этого заклинания законопослушность уменьшается на 10.\nТребование для изучения:\nМаг:ур. 12\nЭльф:ур. 24."
ru_20,"Благословленная броня","Увеличивает класс вашей брони на 3 пункта. Это заклинание нельзя использовать несколько раз подряд.\nТребование для изучения:\nМаг:ур. 12\nЭльф:ур. 24."
ru_21,"Морозное облако","Мощная атака льдом, наносящая урон холодом по цели и всем врагам в радиусе 1 пункта от нее.\nТребование для изучения:\nМаг:ур. 12\nЭльф:ур. 24."
ru_22,"Показать слабое место","С помощью магии определяет атрибуты, которых враги боятся больше всего.\nТребование для изучения:\nМаг:ур. 12\nЭльф:ур. 24."
ru_23,"Огненный шар","Создает пылающие огненные шары, которые обжигают цель и всех врагов на расстоянии одного пункта от нее.\nТребование для изучения:\nМаг:ур. 16\nЭльф:ур. 32."
ru_24,"Физическое колдовство: ЛОВ","Заклинание ветра увеличивает ловкость цели на 5 пунктов. Можно использовать только на членах вашей гильдии. Эффект не суммируется.\nТребование для изучения:\nМаг:ур. 16\nЭльф:ур. 32."
ru_25,"Сломать оружие","Магия охватывает оружие целей и с определенной вероятностью повреждает его. При использовании этого заклинания законопослушность уменьшается на 10.\nТребование для изучения:\nМаг:ур. 16\nЭльф:ур. 32."
ru_26,"Прикосновение вампира","Поглощает у цели ОЗ и добавляет к вашим. При использовании этого заклинания законопослушность уменьшается на 5.\nТребование для изучения:\nМаг:ур. 16\nЭльф:ур. 32."
ru_27,Замедление,"Силой ветра меняет условия вокруг врагов. Может уменьшить у цели все типы скорости.\nТребование для изучения:\nМаг:ур. 16\nЭльф:ур. 32."
ru_28,"Земляная тюрьма","Создает огромный куст с шипами, который появляется из-под земли и оборачивается вокруг цели, нанося урон цели и врагам в радиусе одного пункта от нее.\nТребование для изучения:\nМаг:ур. 16\nЭльф:ур. 32."
ru_29,"Блокирование магии","Создает вокруг вас магический щит, защищающий от одной магической атаки. Длительность: 5 сек.\nТребование для изучения:\nМаг:ур. 16\nЭльф:ур. 32."
ru_30,Медитация,"Позволяет войти в состояние медитации, ускоряющее восстановление ОМ. Однако это состояние пройдет, как только вы походите, используете заклинание или выполните любое боевое действие.\nТребование для изучения:\nМаг:ур. 16\nЭльф:ур. 32."
ru_31,"Проклятье: паралич","Призывает мумию и заставляет ее атаковать врагов. С определенной вероятностью может парализовать цель. При использовании этого заклинания законопослушность уменьшается на 500.\nТребование для изучения:\nМаг:ур. 20\nЭльф:ур. 40."
ru_32,"Призыв молнии","Бьет врага молнией, нанося существенный урон.\nТребование для изучения:\nМаг:ур. 20\nЭльф:ур. 40."
ru_33,"Улучшенное лечение","Восстанавливает у цели много ОЗ. Также наносит урон нежити.\nТребование для изучения:\nМаг:ур. 20\nЭльф:ур. 40."
ru_34,"Приручить чудовище","Дает возможность заколдовать вражеское чудовище и заставить его следовать за вами. Чем меньше у цели ОЗ, тем выше вероятность успеха.\nТребование для изучения:\nМаг:ур. 20\nЭльф:ур. 40."
ru_35,"Снятие проклятья","Снимает с цели проклятье святым светом.\nТребование для изучения:\nМаг:ур. 20\nЭльф:ур. 40."
ru_36,"Конус холода","Наносит цели урон сосульками.\nТребование для изучения:\nМаг:ур. 20\nЭльф:ур. 40."
ru_37,"Вытягивание маны","Может поглотить у цели ОМ и преобразовать из них в ваши ОМ.\nТребование для изучения:\nМаг:ур. 20\nЭльф:ур. 40."
ru_38,Тьма,"Призывает темную цель, которая может ослепить цель на 32 сек. При использовании этого заклинания законопослушность уменьшается на 10.\nТребование для изучения:\nМаг:ур. 20\nЭльф:ур. 40."
ru_39,"Создать зомби","Превращает цель в марионетку, которая следует за заклинателем и помогает ему. При использовании этого заклинания законопослушность уменьшается на 10.\nТребование для изучения:\nМаг:ур. 24\nЭльф:ур. 48."
ru_40,"Физическое колдовство: СИЛ","С помощью пламени увеличивает силу цели на 5 пунктов. Можно использовать только на членах гильдии. Нельзя накладывать это заклинание несколько раз на одну цель.\nТребование для изучения:\nМаг:ур. 24\nЭльф:ур. 48."
ru_41,Ускорение,"На 20 минут повышает скорость цели. Пока заклинание действует на цель, его нельзя использовать еще раз.\nТребование для изучения:\nМаг:ур. 24\nЭльф:ур. 48."
ru_42,"Отменить магию","Рассеивает магические заклинания цели силой ветра. Может снять все магические эффекты с цели.\nТребование для изучения:\nМаг:ур. 24\nЭльф:ур. 48."
ru_43,Извержение,"Разрывает врагов на части силой земли, нанося большой урон.\nТребование для изучения:\nМаг:ур. 24\nЭльф:ур. 48."
ru_44,"Солнечный взрыв","Наносит цели огромный урон огненным взрывом.\nТребование для изучения:\nМаг:ур. 24\nЭльф:ур. 48."
ru_45,Слабость,"Это заклинание может понизить физический урон, наносимый целью в ближнем бою, а также ее точность. При использовании этого заклинания законопослушность уменьшается на 10.\nТребование для изучения:\nМаг:ур. 24\nЭльф:ур. 48."
ru_46,"Благословить оружие","Благословляет оружие цели, повышая его урон и точность.\nТребование для изучения:\nМаг:ур. 24\nЭльф:ур. 48."
ru_47,"Лечебный обет","Лечит всех членов гильдии на экране.\nТребование для изучения:\nМаг:ур. 28."
ru_48,Заморозка,"Наносит цели урон и с определенной вероятностью замораживает ее на 5 сек. Замороженная цель не может двигаться, но ее нельзя атаковать.\nТребование для изучения:\nМаг:ур. 28."
ru_49,"Призвать чудовище","Призывает чудовищ сражаться за вас. Количество призванных чудовищ зависит от уровня харизмы заклинателя. Уровень заклинателя влияет на тип призванных чудовищ. При использовании этого заклинания законопослушность уменьшается на 10.\nТребование для изучения:\nМаг:ур. 28."
ru_50,"Святая ходьба","Увеличивает скорость движения заклинателя.\nТребование для изучения:\nМаг:ур. 28."
ru_51,Торнадо,"Призывает сильный вихрь, который наносит урон всем врагам в радиусе 2 пунктов от заклинателя.\nТребование для изучения:\nМаг:ур. 28."
ru_52,"Улучшенное ускорение","На 30 мин. увеличивает скорость заклинателя на 50%. Не суммируется.\nТребование для изучения:\nМаг:ур. 28."
ru_53,берсерк,"Увеличивает физическую атаку в ближнем бою на 5 пунктов. Действует на вас, дружественных бойцов и членов гильдии. Однако КБ уменьшается на 10 пунктов, а ОЗ автоматически не восстанавливаются.\nТребование для изучения:\nМаг:ур. 28."
ru_54,Болезнь,"Заражает врагов болезнью с вероятностью снизить их КБ на 12 пунктов и точность на 6 пунктов. При использовании этого заклинания законопослушность уменьшается на 10.\nТребование для изучения:\nМаг:ур. 28."
ru_55,"Полное излечение","Восстанавливает у цели огромное количество ОЗ. Также может наносить урон нежити.\nТребование для изучения:\nМаг:ур. 32."
ru_56,"Огненная стена","Создает магическую пылающую стену, которая наносит урон всем врагам, касающимся ее.\nТребование для изучения:\nМаг:ур. 32."
ru_57,Буран,"Призывает буран, который наносит урон всем врагам в радиусе 5 пунктов от заклинателя. При использовании этого заклинания законопослушность уменьшается на 10.\nТребование для изучения:\nМаг:ур. 32."
ru_58,Невидимость,"Делает заклинателя невидимым. Заклинание рассеется, если заклинатель совершит атаку или другое аналогичное действие.\nТребование для изучения:\nМаг:ур. 32."
ru_59,Воскрешение,"Воскрешает мертвую цель с полным здоровьем.\nТребование для изучения:\nМаг:ур. 32."
ru_60,Землетрясение,"Вызывает возле заклинателя землетрясение, которое наносит урон врагам на расстоянии одного пункта от заклинателя.\nТребование для изучения:\nМаг:ур. 32."
ru_61,"Поток жизни","Создает энергетическое кольцо, которое ускоряет восстановление ОЗ у всех игроков, находящихся в нем.\nТребование для изучения:\nМаг:ур. 32."
ru_62,Молчание,"Накладывает на цель магическую печать, которая может помешать врагу использовать магию в течение всего периода ее действия.\nТребование для изучения:\nМаг:ур. 32."
ru_63,Гроза,"Призывает молнию и ураганный ветер, которые наносят урон цели и всем врагам в радиусе одного пункта от нее.\nТребование для изучения:\nМаг:ур. 36."
ru_64,"Усыпляющий туман","Может на 32 сек. усыпить цель и врагов, находящихся на расстоянии одного пункта от нее. Если врагов атаковать, они проснутся. При использовании этого заклинания законопослушность уменьшается на 10.\nТребование для изучения:\nМаг:ур. 36."
ru_65,"Изменение формы","Может временно изменить форму цели.\nТребование для изучения:\nМаг:ур. 36."
ru_66,"защитный барьер","Создает огромный магический щит для членов гильдии. В период действия щита весь полученный под ним урон делится на два.\nТребование для изучения:\nМаг:ур. 36."
ru_67,"Массовый телепорт","Переносит заклинателя и членов гильдии, находящихся в одном пункте от него, в случайное место. С помощью кольца телепортации место можно выбрать.\nТребование для изучения:\nМаг:ур. 36."
ru_68,"Огненная буря","Огненный торнадо наносит урон всем врагам вокруг заклинателя, Наносит урон всем целям вокруг заклинателя (кроме игроков с белыми и синими именами).\nТребование для изучения:\nМаг:ур. 36."
ru_69,"Зелье разложения","Замораживает на цели все зелья. Есть вероятность, что цель не сможет использовать их в течение периода действия заклинания.\nТребование для изучения:\nМаг:ур. 36."
ru_70,"Блокирование обнаружения","Помогает найти на экране скрытых чудовищ и игроков, сделав их видимыми и нанеся им урон.\nТребование для изучения:\nМаг:ур. 36."
ru_71,"Создать магическое оружие","Может навсегда изменить оружие заклинателя на оружие +1. Нельзя повторно использовать на одном и том же оружии.\nТребование для изучения:\nМаг:ур. 40."
ru_72,"Метеоритный удар","Обрушивает на врагов метеоры, которые наносят большой урон цели и всем врагам в радиусе одного пункта от нее.\nТребование для изучения:\nМаг:ур. 40."
ru_73,"Улучшенное воскрешение","Воскрешает мертвую цель с полным здоровьем и 25% опыта, потерянного в момент смерти.\nТребование для изучения:\nМаг:ур. 40."
ru_74,"Массовое замедление","Заклинание земли изменяет топографию области и может уменьшить скорость цели и врагов в радиусе одного пункта от нее.\nТребование для изучения:\nМаг:ур. 40."
ru_75,Уничтожение,"Призывает с небес огромный штык света, который пронзает цель, нанося ей смертельный урон. При использовании этого заклинания законопослушность увеличивается на 1.\nТребование для изучения:\nМаг:ур. 40."
ru_76,"Абсолютная преграда","Создает для заклинателя неуязвимый щит, блокирующий все атаки в течение 12 сек. Если в период действия заклинания заклинатель использует другое заклинание, щит рассеется.\nТребование для изучения:\nМаг:ур. 40."
ru_77,"Улучшенный дух","На период действия заклинания увеличивает ОЗ и макс. ОМ цели на 20%.\nТребование для изучения:\nМаг:ур. 40."
ru_78,"Ледяной шип","Призывает снежный вихрь, который наносит урон врагам в радиусе 5 пунктов от заклинателя, а также может заморозить цель. При использовании этого заклинания законопослушность уменьшается на 10.\nТребование для изучения:\nМаг:ур. 40."
ru_79,Шок,"Может оглушить цель на несколько секунд. Этот навык можно использовать только с двуручным мечом.\nТребование для изучения:\nРыцарь:ур. 50."
ru_80,"Уменьшение брони","Уменьшает количество получаемого физического урона. Чем выше уровень персонажа, тем сильнее уменьшается урон.\nТребование к изучению:\nРыцарь ур. 50."
ru_81,"Отклонение атаки","На вашей броне появляются магические шипы. Они могут повредить оружие врагов, которые пытаются атаковать вас в ближнем бою.\nТребование для изучения:\nРыцарь:ур. 60."
ru_82,"Прочный корпус","Повышает у вас вероятность уклонения. Работает только со щитом.\nТребование для изучения:\nРыцарь:ур. 50."
ru_83,"Блокирующая преграда","Может отразить физический урон, наносимый в ближнем бою, на атакующего. Этот навык можно использовать только с двуручным мечом.\nТребование для изучения:\nРыцарь:ур. 50."
ru_84,"Истинная цель","Помечает недружественную цель на 45 сек., показывая ее положение союзникам заклинателя. Помеченные цели получают дополнительный урон от атак.\nТребование для изучения:\nДворянин:ур. 15."
ru_85,"Светящаяся аура","Увеличивает СМ и точность у вас и дружественных бойцов. Этот статус снимает сияющую ауру.\nТребование для изучения:\nДворянин:ур. 40."
ru_86,"Сияющая аура","Увеличивает ваш КБ, а также КБ дружественных бойцов и членов гильдии на 8. Этот статус снимает вдохновляющую ауру.\nТребование для изучения:\nДворянин:ур. 55."
ru_87,"Призыв клана","Призывает к вам членов вашей гильдии.\nТребование для изучения:\nДворянин:ур. 30."
ru_88,"Аура храбрости","Увеличивает физическую атаку у вас и дружественных бойцов на 5 пунктов.\nТребование для изучения:\nДворянин:ур. 50."
ru_89,"Узнать клан","Переносит вас к выбранному члену вашей гильдии.\nТребование для изучения:\nДворянин:ур. 45."
ru_90,"Сопротивление магии","Увеличивает СМ у заклинателя на 10%.\nТребование для изучения:\nЭльф:ур. 10."
ru_91,"Тело в разум","Преобразует 8 ваших ОЗ в 2 ОМ.\nТребование для изучения:\nЭльф:ур. 10."
ru_92,"Телепорт к матери","Заклинатель переносится в Иггдрасиль, если не находится в области, где телепортация запрещена.\nТребование для изучения:\nЭльф:ур. 10."
ru_93,"Тройная стрела","Выпускает 3 стрелы одновременно и наносит урон врагу. Работает только с луком.\nТребование для изучения:\nЭльф:ур. 30."
ru_94,"Падение элементаля","дает шанс снизить сопротивление цели к вашему стихийному урону на 50%.\nТребование к изучению:\nЭльф:Ур. 40."
ru_95,"Блокирующее зеркало","В период действия можно отражать магические атаки.\nТребование для изучения:\nЭльф:ур. 50."
ru_96,"Чистый разум","Увеличивает мудрость заклинателя на 3 пункта. Не суммируется.\nТребование для изучения:\nЭльф:ур. 20."
ru_97,"Сопротивление стихиям","Увеличивает у заклинателя КБ против всех атрибутов на 10%.\nТребование для изучения:\nЭльф:ур. 20."
ru_98,"Возвращение к природе","Может освободить призванных или прирученных чудовищ.\nТребование для изучения:\nЭльф:ур. 30."
ru_99,"Кровь в душу","Преобразует 34 ваших ОЗ в 12 ОМ.\nТребование для изучения:\nЭльф:ур. 30."
ru_100,"Защита от элементалей","Увеличивает у заклинателя сопротивление к атрибутам на 50%.\nТребование для изучения:\nЭльф:ур. 30."
ru_101,"Огненное оружие","Повышает физическую атаку цели на 4 пункта.\nТребование для изучения:\nЭльф:ур. 30."
ru_102,"Ветряной выстрел","Повышает точность дистанционных цели на 6 пунктов.\nТребование для изучения:\nЭльф:ур. 30."
ru_103,"Ветряная ходьба","На период действия заклинания увеличивает у заклинателя скорость движения.\nТребование для изучения:\nЭльф:ур. 30."
ru_104,"Земляная кожа","Повышает КБ цели на 6 пунктов. Нельзя использовать несколько раз на одной цели.\nТребование для изучения:\nЭльф:ур. 30."
ru_105,Запутывание,"Может снизить скорость движения цели на 25%.\nТребование для изучения:\nЭльф:ур. 30."
ru_106,"Удаление магии","Может уменьшить КБ цели на 75%. После получения первого магического урона КБ цели восстанавливается.\nТребование для изучения:\nЭльф:ур. 40."
ru_107,"Призыв малого элементаля","Призывает эльфа с таким же атрибутом, как у вас.\nТребование для изучения:\nЭльф:ур. 40."
ru_108,"Танцующее пламя","Увеличивает физическую атаку у вас и дружественных бойцов на 4 пункта.\nТребование для изучения:\nЭльф:ур. 40."
ru_109,"Глаз бури","Увеличивает у вас и дружественных бойцов точность дистанционных атак на 2 пункта и урон от дистанционных атак на 3 пункта.\nТребование для изучения:\nЭльф:ур. 40."
ru_110,"Связь с землей","Попав по врагу, может на 6 сек. лишить его способности атаковать.\nТребование для изучения:\nЭльф:ур. 40."
ru_111,"Прикосновение природы","Увеличивает у цели скорость восстановления ОЗ. Чем выше уровень, тем больше ОЗ восстанавливается (максимум 15).\nТребование для изучения:\nЭльф:ур. 40."
ru_112,"Земляной хранитель","Увеличивает КБ у вас и дружественных бойцов на 7 пунктов.\nТребование для изучения:\nЭльф:ур. 40."
ru_113,"Водная защита","Защищает цель магией воды, увеличивая вероятность уклонения на 5 пунктов.\nТребование для изучения:\nЭльф:ур. 40."
ru_114,"Область молчания","Может лишить возможности использовать магию всех игроков и персонажей на экране на 16 сек.\nТребование для изучения:\nЭльф:ур. 50."
ru_115,"Призыв большого элементаля","Призывает могучего эльфа с таким же атрибутом, как у вас.\nТребование для изучения:\nЭльф:ур. 50."
ru_116,"Пылающее оружие","Повышает у заклинателя физическую атаку в ближнем бою на 6 пунктов.\nТребование для изучения:\nЭльф:ур. 50."
ru_117,"Благословение природы","Восстанавливает у дружественных воинов определенное количество ОЗ.\nТребование для изучения:\nЭльф:ур. 50."
ru_118,"Чудо природы","Воскрешает мертвую цель с полным здоровьем, но без маны.\nТребование для изучения:\nЭльф:ур. 50."
ru_119,"Грозовой выстрел","Уменьшает точность дистанционных атак заклинателя на 1 пункт, но увеличивает урон на 5 пунктов.\nТребование для изучения:\nЭльф:ур. 50."
ru_120,"Ветряные оковы","Может уменьшить скорость атаки врага на период действия.\nТребование для изучения:\nЭльф:ур. 50."
ru_121,"Железная кожа","В период действия заклинания КБ заклинателя увеличивается на 10 пунктов.\nТребование для изучения:\nЭльф:ур. 50."
ru_122,"Экзотическое оживление","Позволяет заклинателю восстанавливать ОЗ и ОМ даже при перегрузке предметами.\nТребование для изучения:\nЭльф:ур. 50."
ru_123,"Водная жизнь","В период действия заклинания удваивается эффект первого лечебного заклинания, наложенного на цель.\nТребование для изучения:\nЭльф:ур. 30."
ru_124,"Стихийный огонь","С 33% вероятностью временно увеличивает урон от ваших физических атак на 150%.\nТребование для изучения:\nЭльф:ур. 50."
ru_125,"Грозовая ходьба","Может немедленно перенести вас в выбранное место, если между вами и этим местом нет препятствий.\nТребование для изучения:\nЭльф:ур. 50."
ru_126,"Загрязнение воды","В период действия заклинания лечебный эффект цели может уменьшиться на 50%.\nТребование для изучения:\nЭльф:ур. 50."
ru_127,"Разящий шторм","На период действия заклинания цель может потерять способность уклоняться от дистанционных атак.\nТребование для изучения:\nЭльф:ур. 50."
ru_128,"Душа пламени","На период действия заклинания АТК заклинателя в ближнем бою становится максимальной.\nТребование для изучения:\nЭльф:ур. 50."
ru_129,"Дополнительный огонь","Позволяет заклинателю восстанавливать ОЗ и ОМ даже при перегрузке предметами.\nТребование для изучения:\nЭльф:ур. 50."
