en_30,"Magical Conch that can amplify the sound a hundred times, used to publish banner messsage. Words Limit: Up to 30 words. \nNotice that not to publish sensitive content or your account may be blocked or locked. It cannot be used after block or lock."
en_31,"\f=Limited Item in 24 hours.\f>\n Hunting Wooden Treasure Box contains the Scroll of Ymir Teleport. Can be purchased from \fWDemon Hunter\f> in Maros. Use and receive a 30min Scroll of Ymir Teleport. \nThe box cannot be used when another Scroll of Ymir Teleport is on."
en_32,"Use and teleport to Ymir. Hunt the Monsters!"
en_33,"A claw which is made of inferior bronze."
en_34,"\f=Limited Item in 24 hours\f>. \nCan only be used to exchange for \fWHide Valley Stone Box(Oath)\f> from \fWMills\f> in Maros when \fWHide Valley\f> New Server Celebration event is on."
en_35,"A claw which is made of hard steel and is very strong"
en_36,"Elemental Stone endowed by Venti"
en_37,"Elemental Stone endowed by Volt"
en_38,"Elemental Stone endowed by Tera"
en_39,"Elemental Stone endowed by Vulcan"
en_40,"Elemental Crystal aggragated by elemental power"
en_41,"A wooden box that contains weapon source. \nOpen and receive Weapon Purification Potion Lv.4 x1, Weapon Purification Potion Lv.3 x2, and a random weapon source. \n(Not included blemish weapons. Source used to produce the weapon that can only be equipped at Level 52)"
en_42,"A stone box that contains blemish weapons. Open and randomly get a blemish weapon.\n (Used to make the weapon that can only be equipped at Level 52)"
en_43,"Wooden Box Purchase Proof"
en_44,"Stone Box Purchase Proof"
en_45,"\f=Limited Item in 7 days.\f>\nAdventurers above Level 40 with coupon can go to Maros and find \fWMills\f> to exchange for \fWHide Valley Stone Box\f> when the \fWHide Valley\f> event is on."
en_46,"\f=Limited Item in 24 hours. \f>\nUse and get a 30 mins \fWHide Valley Permit(Gift)\f>. It can be used to enter \fWHide Valley Lv1, Lv 2 or Lv 3\f>. If you have already put on \fWHide Valley Permit(Gift)\f>, you cannot use this box."
en_47,"The permit of \fWHide Valley Lv 1, Lv 2 or Lv 3\f> can be used multiple times to enter the valley. \n\fWAdventurers of different level will be teleported to different Hide Valley: \nLv40-49: Hide Valley Lv 1. \nLv50-59: Hide Valley Lv 2. \nAbove Lv60: Hide Valley Lv 3.\f>"
en_48,"Use and teleport to \fWMaros Dungeon 1/F\f>."
en_49,"A novice spear, good for beginners."
en_50,"Use and teleport to \fWMaros Dungeon 2/F\f>."
en_51,"Use and teleport to \fWMaros Dungeon 3/F\f>."
en_52,"Use and teleport to \fWMaros Dungeon 4/F\f>."
en_53,"Use and teleport to \fWMaros Dungeon 5/F\f>."
en_54,"Use and teleport to \fWMaros Dungeon 6/F\f>."
en_55,"An Elven Sword was endowed by the most honorable Elder among the Elves, enhancing your level of dexterity."
en_56,"An Elven Bow was endowed by the most honorable Elder among the Elves, enhancing your level of dexterity."
en_57,"Woods collected from withered trees."
en_58,"A unique ore in Chaos Space."
en_59,"Bark processed by ants."
en_60,"Use and teleport to \fWMaros Dungeon 7/F\f>."
en_61,"\f=Limited Item. \f>\nCan be used from \fWServant of Vulcan\f> in Maros to attend the \fWNew Server Celebration \f>event. Has a certain chance to get \fWElixir (INT/STR/DEX/CHA) \f> and other rare gifts."
en_62,"Can only be enchanted up to +6. Keep enchanting will not increase the enchant level. \nFor novice's training."
en_63,"Can only be enchanted up to +4. Keep enchanting will not increase the enchant level. \nFor novice's training."
en_64,"A staff that rapidly recovers your MP."
en_65,"A novice staff, good for beginner"
en_66,"This staff is infused with Beleth’s magic. It boosts SP and speed of your MP Regen."
en_67,"This staff with Baphomet’s magic has the power of darkness that delivers great damage to your enemy."
en_68,"Increases SP."
en_69,"This magical staff drains opponent’s MP when you make damage."
en_70,"Increases damage of magic."
en_71,"This weapon decreases your magic points, but increases your damage."
en_72,"A novice axe, good for beginners"
en_73,"A novice stone crossbow, good for beginners"
en_74,"A novice bow, good for beginners"
en_75,"It is not possible to cast magic when using this bow."
en_76,"The Elven Sword was endowed by the most honorable Elder among the Elves, boosting your SP."
en_77,"The Elven Sword was endowed by the most honorable Elder among the Elves, increasing your HP."
en_78,"This magical helmet gives you the ability to only spend half of MP needed to cast spells."
en_79,"This helmet increases MR. The higher the number of casted spells, the greater the resistance power."
en_80,"A special helmet for Knights that allows you to use Lesser Heal and Heal, and reduce their MP cost by half."
en_81,"A special helmet for Knights that allows you to use Enchant Dexterity and Haste, and reduce their MP cost by half."
en_82,"A special helmet for Knights that allows you to use Detection and Enchant Mighty, and reduce their MP cost by half."
en_83,"A hood imbued with Svipdag’s magic. Increases intelligence."
en_84,"Only a Prince or Princess can wear this. It increases Intelligence and charisma. When the bearer dies, it will fall off their head."
en_85,"A hood with Sauroner’s magic. Increases the speed of MP Regen."
en_86,"A leather novice helm, good for beginners"
en_87,"A hood with Skuld’s magic. Increases the maximum of MP and the speed of MP Regen."
en_88,"A helmet of the ancient Elves. Increases dexterity."
en_89,"This allows you to see in the dark."
en_90,"A hood with Endor’s magic. Increases maximum MP."
en_91,"Bran’s helmet was cursed by somebody."
en_92,"Possessing the mysterious power of the Ant Queen, it increases MR and the maximum of HP."
en_93,"Possessing the mysterious power of the Ant Queen, it increases MR and the maximum of MP."
en_94,"An Earth Cloak has a higher resistance against earth damage."
en_95,"This cloak gives you a rapid rate of MP Regen"
en_96,"This cloak increases magic resistance. When you are casting a spell, the resistance power becomes stronger."
en_97,"A Water Cloak has a higher resistance against water damage."
en_98,"A Wind Cloak has a higher resistance against wind damage."
en_99,"A Fire Cloak has a higher resistance against fire damage."
en_100,"This cloak increases the speed of HP Regen for Elves."
en_101,"This cloak is made of silver. Has a higher resistance against spells."
en_102,"Become invisible to monsters and other players after wearing it. It only works when the wearer is not attacking."
en_103,"A novice doublet, good for beginners"
en_104,"Can be worn under the armor."
en_105,"This chainmail increases  magic resistance when casting spells. The higher the number of casted spells, the greater the resistance power."
en_106,"This armor gives you great resistance against poison and light spells."
en_107,"A novice leather armor, good for beginners"
en_108,"Bran’s armor was cursed by somebody."
en_109,"This robe with Dark Elder’s magic can increase the speed of MP Regen."
en_110,"Gauntlets with strong spiritual aura"
en_111,"Gauntlets with the spirit of aquatic, increase the resistance to Water Damage."
en_112,"Trainee's leather gauntlets, for beginners"
en_113,"Gauntlets with the spirit of Earth, increase the resistance to Earth Damage."
en_114,"Gauntlets with the spirit of Fire, increase the resistance to Fire Damage."
en_115,"Bran’s gauntlets were cursed by somebody."
en_116,"Gauntlets with the blood of an Ogre, increase STR"
en_117,"Gauntlets with the spirit of Wind, increase the resistance to Wind Damage."
en_118,"These boots contain a slight resistance against the Scroll of Armor Enchantment."
en_119,"Trainee's leather sandals, good for beginners"
en_120,"Bran’s boots are under somebody’s curse."
en_121,"Sandals with the Dark Elder’s magic, increase the speed of MP Regen."
en_122,"This crystal ball contains Balrog’s magic power. It increases the maximum of MP."
en_123,"Has high defense power against light arrow magic."
en_124,"A shield with high defense against light magic"
en_125,"This shield can protect the entire body and has a strong defense against projectile. It requires the use of both hands, which restricts the user from carrying other weapons."
en_126,"A novice leather shield, good for beginners"
en_127,"A shield made by the Elves, increases MR"
en_128,"This shield increases your MR."
en_129,"This amulet increases your CHA."
en_130,"This amulet increases your DEX."
en_131,"This amulet slightly increases your HP."
en_132,"This amulet increases your STR."
en_133,"This amulet increases your INT."
en_134,"This amulet increases your WIS."
en_135,"This amulet increases your CON."
en_136,"This amulet has a symbol of creepy skeleton. Hard to be enchanted"
en_137,"Using this together with the Wand of Polymorph allows you to become the monster you want."
en_138,"A novice ring, good for beginners"
en_139,"You can summon your desired monster when wearing this ring."
en_140,"Using this together with the Scroll of Teleportation allows you to teleport to the place which was bookmarked before."
en_141,"Equip this belt to increase your HP."
en_142,"Equip this belt to increase your HP and MP."
en_143,"Equip this belt to increase your MP."
en_144,"This gives you stronger power and spirit."
en_145,"Scroll of Protection can prevent your equipment from disappearing in cases of failed Enchantment."
en_146,"The Holy Tome contains messages of atonement."
en_147,"Contains the components for curing all poisons."
en_148,"A magic flute for summoning monsters"
en_149,"Both appropriate as a gift and as an oblation"
en_150,"Increases concentration and effectiveness of spells, but only works when casting spells."
en_151,"Actions will become faster for a period of time."
en_152,"Recovers some HP."
en_153,"Cures all poisons."
en_154,"Recovers a higher amount of HP."
en_155,"Faster action than the green potion for a certain period of time. Only works for knights."
en_156,"This orange magic potion can recover some HP."
en_157,"Special food of the Elves. It is made with the energy of the forests. All actions will become faster within a certain period of time after eating it. Only works for Elves."
en_158,"\f3【Closed Testing Item】\nScroll of Level +1. Level up by 1 after read the scroll."
en_159,"\f3【Closed Testing Item】\nScroll of Level -1. Level down by 1 after read the scroll."
en_160,"\f3【Closed Testing Item】\nScroll of Lawful +10000. Add 10000 lawful after read the scroll."
en_161,"\f3【Closed Testing Item】\nScroll of Lawful -10000. Decrease 10000 lawful after read the scroll."
en_162,"Death potion. Die immediately right after drink it."
en_163,"An old rattan wand that can create some monsters, but they are not under your control."
en_164,"A powerful wooden wand that can summon lightning to attack the enemy"
en_165,"An old creepy wooden wand that can turn target into a random monster or a specific monster if it is used together with the Ring of Change"
en_166,"A magical crystal wand that can force your target to move within a certain distance"
en_167,"Ancient recovery potion for HP used by ancient people."
en_168,"A powerful ancient recovery potion for HP used by ancient people."
en_169,"Ultimate ancient HP Regen potion used by people of the old times"
en_170,"Although you will be temporarily blind after drinking it, you will be able to see some special things."
en_171,"Mental Acuity Potion. Restore some of your MP when consumed."
en_172,"Be less hungry after eating this. HP cannot be recovered when a person is hungry."
en_173,"Floating Eye Meat. It is said that Floating Eye Meat can increase your dexterity after eating it. Normally use it as magical material."
en_174,"This precious enchanting scroll can be used to strengthen and upgrade armor."
en_175,"Destroy the armor you're wearing."
en_176,"A scroll of home teleportation returns you to the nearest village when used."
en_177,"Casting spells on the weapons to increase their damage."
en_178,"Resurrect people or monsters."
en_179,"A magical scroll which allows you to polymorph into powerful monsters. This scroll will be consumed when you select monsters from the relevant category in the Poly List. The effect lasts for 1800 seconds."
en_180,"Teleport to a random place or a desired place if the Ring of Teleport is also used."
en_181,"Remove an item’s curse after using this."
en_182,"Use it to identify the functions of items."
en_183,"The key to a door on the second floor of the evil cave."
en_184,"The pet collar indicates domestication. Pets can be exchanged by swapping collars."
en_185,"This item has the ability to fix damaged weapons."
en_186,"Slime Juice that can corrode items."
en_187,"Refined dark mithril, crafting material."
en_188,"A lump of rough dark mithril, base material for Refined Dark Mithril."
en_189,"An alloy made from Dark Mithril. It is a metal with a very complicated refining process."
en_190,"An elegant plate made by the Elves. It can be used to repair weapons."
en_191,"Ogre's blood is the source of Ogres' power."
en_192,"Elven wings can be used for teleporting to the nearest village."
en_193,"\f3【Closed Testing Item】\nWand of Summon. Summon one monster for each use."
en_194,"\f3【Closed Testing Item】\nReset Sill Potion. Use and reset all the magic that have learned."
en_195,"A mysterious gem wand with the ability to steal people's magic power"
en_196,"A leather helmet (Constitution) of great Elven craftsmanship"
en_197,"A leather helmet (Dexterity) of great Elven craftsmanship"
en_198,"A blood red scarf symbolizes the fallen knights"
en_199,"Event Tresure Box. Obtain random rare item after used."
en_200,"A blessed package, contains a written oath to possess the power of Teon.\nCaution: \n Effects last for 1-day and cannot be extended or stacked by the same or similar packages. \nOtherwise, only the written oath with the longest effective time will be kept."
en_201,"A blessed package, contains a written oath to possess the power of Teon.\nCaution: \n Effects last for 3-day and cannot be extended or stacked by the same or similar packages. \nOtherwise, only the written oath with the longest effective time will be kept."
en_202,"A blessed package, contains a written oath to possess the power of Teon.\nCaution: \n Effects last for 30-day and cannot be extended or stacked by the same or similar packages. \nOtherwise, only the written oath with the longest effective time will be kept."
en_203,"A blessed package, contains a written oath to possess the power of Teon.\nCaution: \n Effects last for define time period and cannot be extended or stacked by the same or similar packages. \nThe obtained written oath will be expired when this item is expired."
en_204,"Key made of Hell Wood. Jax is looking for this key."
en_205,"Black keys infected by the blood of evil creatures."
en_206,"Scroll full of weird runes. This scroll will be consumed when you select Death Knight from the Special Adv category in the Poly List."
en_207,"This blue magic potion can be used to improve magic recovery. Can't be used with MP Regen Potion. \nThe magic recovery is related to your character's WIS. It can only add one point of magic recovery when your WIS is under 11 point."
en_208,"Pan's flock is favored by the gods because of their special long bones."
en_209,"Rotten wood with magic which is used by ignorant villagers to make scarecrows."
en_210,"Bone powder that has been casted spells on by an Elder Orc Shaman."
en_211,"An ancient orcish artifact"
en_212,"A broken ancient orcish artifact"
en_213,"A huge pumpkin! It is a Halloween item!"
en_214,"Sweet pumpkin pie! It's a Halloween item!"
en_215,"An ancient orcish artifact\nThis is a quest item."
en_216,"An Elven Stone Heart\nThis is a quest item."
en_217,"Blessed by the God of Water \nThis is a quest item."
en_218,"A letter from Attila to the orcs \nThis is a quest item."
en_219,"An ancient spellbook to summon the Ancient Fog \nThis is a quest item."
en_220,"The core of the Ancient Fog Spell \nThis is a quest item."
en_221,"Moon goddess's blessing! \nThis is a quest item."
en_222,"An ancient orcish artifact\nThis is a quest item."
en_223,"A magical scroll which allows you to polymorph into powerful monsters. This scroll will be consumed when you select monsters from the [Special Adv] category in the Poly List. The effect lasts for 900 seconds."
en_224,"A fluffy Santa Hat\nEvent Item"
en_225,"A pair of soft red Santa socks\nEvent Item"
en_226,"A precious Christmas Gift"
en_227,"A precious Christmas Gift, with the blessings from the Goddess of Fortune."
en_228,"A marked map that records the location of treasure. This might also be a trap."
en_229,"A scrap of the marked ancient treasure map. A huge secret seems to be hidden within it! \n\nCollect four pieces Ancient Treasure Map and make a complete Ancient Treasure Map. The treasure in the Ancient Treasure Map may include: \nElement of Earth, Element of Water, Element of Fire and Element of Wind. \n1 or more Scroll of Echant Armor(Blessing) and Scroll of Enchant Weapon(Blessing). \n1 or more Scroll of Enchant Accessory, Scroll of Enchant Weapon, and Scroll of Enchant Armor. \nRare Metal to refine advanced armor."
en_230,"A marked map that records big treasure - it's said to be everything that the pirate captain got. This might also be a trap. \n\nThe treasure in the Advanced Treasure Map may include: \nElement of Earth, Element of Water, Element of Fire and Element of Wind. \n1 or more Scroll of Echant Armor(Blessing) and Scroll of Enchant Weapon(Blessing). \n10 or more Scroll of Enchant Accessory, Scroll of Enchant Weapon, and Scroll of Enchant Armor. \nRare Metal to refine advanced armor."
en_231,"Lucky Pockets, there are great fortunes and best wishes within."
en_232,"Cake prepared for the New World Celebration."
en_233,"A precious Celebration Gift."
en_234,"A precious Celebration Gift with the blessing from the Goddess of Fortune."
en_235,"New Year Firecraker. People use it to help expel monster Nian."
en_236,"New Year Scroll of Polymorph. Use and transform into a special monster shape."
en_237,"Does not remove curses. Chance to reduce the target gear's enchant level."
en_238,"A magical scroll full of weird runes. \nExchange for 1 Advanced Scroll of Polymorph(Not Tradable) with 2 magical scroll from Cyril[Polymorph] in Maros."
en_239,"A magical appliance Meilin lost when he took refuge in Promise Island. Can be exchanged for a bound enchant scroll."
en_240,"Teon Anniverary Gift Package. Contains some gifts and blessing from Goddess of Fortune."
en_241,"Server Anniverary Gift Package that contains random samll gifts. Thank you for your support to Edin."
en_242,"Material used in crafting or enchanting different polymorph scrolls. \fWBased on a certain number of refines and coins\f>, use Scroll of Polymorph with different level, you can do \fWEnchanted Polymorph\f>."
en_243,"Teon, the God of Creation, could sense the kindness of the adventurers in the Land of Edin, and he imbued this ring with his great power."
en_244,"A gift from Olivia. You can open this gift box and receive resources as a reward every time your character reaches a certain level."
en_245,"Sky Island has been tainted with an evil aura. Olivia sent out a distress signal to Edin in hopes that someone would come and save the island. Use Light of Hope to follow the distress signal and go to the troubled island.\n\n You can obtain a lot of gold from the monsters in the Troubled Sky Island."
en_246,"The light of protection you receive after praying at the Parth Temple. It allows you to stay in Sky Island; however, as time passes by, the light will fade until it completely vanishes.\nNote: Zese can send you to Sky Island (Conquered)"
en_247,"A ring that brings hope and peace. If the wearer already believes in Teon and has the Monthly Oath or has Temporary Oath, they'll receive Teon's blessing, increasing maximum basic carrying capacity by 15%."
en_248,"Powerful weapon that belonged to Zese. Use it to fend off enemy's attack. \nQuest Item"
en_249,"Limited to the Shining Trainee's Weapons. Can only be used to enhance the \f3Shining Trainee's Series Weapons.\f>"
en_250,"In the name of Maria the God of Death, this rune stone protects the bearer from the unholy aura inside the Cave of Undead."
en_251,"A gift from the beautiful goddess Eva, can be used to redeem Costumes and Frames."
en_252,"A gift from the beautiful goddess Eva, can be used to redeem Costumes and Frames."
en_253,"An elemental crystal containing the force of Water. \nTake it to \f3Lia\f> in Elven Garden to receive Water Spirit blessing. You will then be able to learn Water Element Spells."
en_254,"An elemental crystal containing the force of Wind. \nTake it to \f3Lia\f> in Elven Garden to receive Wind Spirit blessing. You will then be able to learn Wind Element Spells."
en_255,"An elemental crystal containing the force of Earth. \nTake it to \f3Lia\f> in Elven Garden to receive Earth Spirit blessing. You will then be able to learn Earth Element Spells."
en_256,"An elemental crystal containing the force of Fire. \nTake it to \f3Lia\f> in Elven Garden to receive Fire Spirit blessing. You will then be able to learn Fire Element Spells."
en_257,"Sweet red bean mooncake that can help recover HP"
en_258,"Osmanthus mooncake that can help recover MP"
en_259,"White lotus mooncake that increases Max MP temporary"
en_260,"Salted egg yolt mooncake that increases Max HP temporary"
en_261,"A blessed package, contains a written oath to possess the power of Teon.\nCaution: \n Effects last for 60-days and cannot be extended or stacked by the same or similar packages. \nOtherwise, only the written oath with the longest effective time will be kept."
en_262,"The Moon Goddess crafted these earrings by collecting the purest moonshine during a full moon. \nNOTE: Only members could equip this."
en_263,"Legends say that Star Dusts are actually tears of Eva the Goddess."
en_264,"The sun light will drive out darkness in every corner of the world."
en_265,"Worship Teon, and become a Protector of the Hall of Justice"
en_266,"Worship Teon, and become a Hero of the Hall of Justice"
en_267,"Worship Teon, and become a Sage of the Hall of Justice"
en_268,"Contains some unknown serects of Edin"
en_269,"A gift for renewing your membership"
en_270,"Rune Stone of Fortune can only be obtained when your subscription is renewed automatically and continueously. Can be used for Member Exclusive Lottery at the Gift Emissary "
en_271,"Gift to the New Inviters. You have invited a new player to the world of Teon! Great job!"
en_272,"Premium Gift to New Inviters. Your invitee has become a subscribed member! Horray!"
en_273,"Hunter's Battle Guide. Gain 5000 Experience when used"
en_274,"Cure poison. Can also cure paralyze from Ghouls"
en_275,"Hunter's Battle Guide. Gain 10000 Experience when used"
en_276,"Hunter's Battle Guide. Gain 100000 Experience when used"
en_277,"A mithril ornamentation is engraved at the back"
en_278,"A blood ornamentation is engraved at the back"
en_279,"This scroll can temporary protect a weapon with an enchantment level below 12. When the enchanting process failed on a protected weapon, the weapon will not disappear, and the enchantment level will be lowered randomly from 1 to 3 levels.\nNotice: the protection state will disappear after one enchantment (even if it succeeded), or when the weapon is transferred"
en_280,"A sword orderred by Gol \nQuest item"
en_281,"Toxic substains extracted from a scorpien.\nQuest item"
en_282,"Medicine for Granny Olan\nQuest item"
en_283,"Skin of a lizardman, good leather for a warm jacket\nQuest item"
en_284,"This pass is needed to enter Sandwood Castle\nQuest item"
en_285,"An arrow with toxic substains applied at the tip\nQuest item"
en_286,"A spear with toxic substains applied at the tip\nQuest item"
en_287,"\fWA magical potion created by the great Mage Merlin.\f> It can be used to reset the stat point gained after level 49. \nRequired Level: More than 50\nVisit \f3Mia [Stat Point Reset]\f> under the World Tree to reset some of your stat points."
en_288,"When an accessory protection is enchanting, if it is over the Safe Enchant and the enchanting process fails, the enchant level of the accessory will reset to 0, but the accessory will not be destroyed."
en_289,"A stack of very precious silk. \nEvent Item"
en_290,"Launches a firework, and be rewarded for doing so."
en_291,"Launches a firework, and be rewarded for doing so. \nQuest Item"
en_292,"Launches a firework, and be rewarded for doing so."
en_293,"Launches a firework and make a good wish. \nQuest Item"
en_294,"A magical relic. Your experience obtained will become 120% in 30 minutes after using this relic. The effect will be cleared when dead."
en_295,"A magical relic. Your experience obtained will become 130% in 30 minutes after using this relic. The effect will be cleared when dead."
en_296,"A magical relic. Your experience obtained will become 140% in 30 minutes after using this relic. The effect will be cleared when dead."
en_297,"A magical relic. Can be directly used to recover experience lost in 2 hours. Adventurers with different level and the ways they die will affect the total times to recover the experience.  \nYou can also visit \fCKell [Exp Repurchase]\f> at Maros or Damelot Town to by the lost experience and learn the details."
en_298,"Quest specific item, only valid for enchanting quest armors."
en_299,"An old worn cloak"
en_300,"A gift from Teon. After your character have reached a certain level, you can open this gift box and receive \n\fCCharacter Growth Gift Box\f> \n\fCPotion of Haste x10\f> \n\fCHealing Potion x10\f> \n\fCLevel 1 Polymorph Scroll x10\f> \n\fCLevel 2 Polymorph Scroll x5\f> \n\fCTrainee's Scroll of Escape x10\f>"
en_301,"A gift from Teon. After your character have reached a certain level, you can open this gift box and receive \n\fCCharacter Growth Gift Box\f> \n\fCPotion of Haste x15\f> \n\fCHealing Potion x20\f> \n\fCLevel 2 Polymorph Scroll x10\f> \n\fCLevel 3 Polymorph Scroll x5\f> \n\fCTreasure Map (Promise Island) x2\f> \n\fCNovice Scroll of Escape x5\f>"
en_302,"A gift from Teon. After your character have reached a certain level, you can open this gift box and receive \n\fCCharacter Growth Gift Box\f> \n\fCGreater Haste Potion x10\f> \n\fCGreater Healing Potion x10\f> \n\fCLevel 3 Scroll of Polymorph x10\f> \n\fCScroll of Teleportation x5\f> \n\fCTreasure Map (Promise Island) x2\f> \n\fCTrainee's Scroll of Escape x5\f>"
en_303,"A gift from Teon. After your character have reached a certain level, you can open this gift box and receive \n\fCCharacter Growth Gift Box\f> \n\fCGreater Haste Potion x10\f> \n\fCGreater Healing Potion x15\f> \n\fCEnchanted Level 3 Scroll of Polymorph x10\f> \n\fCAdvanced Scroll of Polymorph x2\f> \n\fCScroll of Teleportation x10\f> \n\fCRing of Peace x1\f>"
en_304,"A gift from Teon. After your character have reached a certain level, you can open this gift box and receive \n\fCGreater Haste Potion x10\f> \n\fCGreater Healing Potion x15\f> \n\fCEnchanted Level 3 Scroll of Polymorph x10\f> \n\fCAdvanced Scroll of Polymorph x10\f> \n\fCScroll of Teleportation x15\f> \n\fCAdvanced Treasure Map x1\f>"
en_305,"Quest specific item, only valid for enchanting quest armors--\f3Shining Trainee's Cloak\f>"
en_306,"Quest specific item, only valid for enchanting quest armors--\f3Shining Trainee's Helmet\f>"
en_307,"Use「Training Stone」to obtain「Training Certificate」and you can directly teleported to「Dimensional Crack」;「Training Certificate」only last for one hour (real time); the duration of「Training Certificate」will continue eventhough players has left 「Dimensional Crack」or offline."
en_308,"Clan house teleportation scroll, can only be use by members from the top three clans in the clan ladder."
en_309,"A giftbox with blessings, made by the Goddess of Teon, you will receive a Written oath after use. \nNotice：\n The written oath will active immediately after use, expired afterXXXX."
en_310,"A giftbox with blessings, Made by the Goddess of Teon, you will receive 5 Selaed oath[15 Days] after use."
en_311,"A giftbox with blessings, Made by the Goddess of Teon, you will receive 10 Selaed oath[15 Days] after use."
en_312,"Boots which related to a story of a poet and Dragon, Event item."
en_313,"Boots which related to a story of a poet and Dragon, Event item.  Expires：48 hrs"
en_314,"Magical food that looks like rice but is more sticky than ordinary rice! It is said to have come from outside the Land of Edin."
en_315,"Dragon boat festival prints can be used to redeem rice-dumpling or Memorial equipment gift box. The print will expire at 2018-06-28 10:00AM."
en_316,"Gift box obtained from redeeming Dragon boat festival prints. There is a chance to obtain one of the seven limited equipments."
en_317,"The person holding this pass can be immediately teleported to Monster Lair by talking to the Monster Lair Teleporter in Maros."
en_318,"Boots which related to a story of a poet and Dragon, Event item."
en_319,"An earring made from ancient tears of the exiles in Abandoned Island, containing a furious strength; enchancing it can strengthen its paralyze resistance ability"
en_320,"An earring made from ancient tears of the exiles in Abandoned Island, containing a mysterious magical energy; enchancing it can strengthen its paralyze resistance ability"
